fecha;plaza;estrato;metodo;sexo;edad;estudios;votara;paso_votaria;p5o;sufragara;p7;pondedad;pondestudios;pondedadestudios;pondestrato;pondedadestudiosestrato;pondestudios2;pondedadestudiosestratoestudios2;pondedad2;pondedadestudiosestratoestudios2edad2;pondsexo;pondedadestudiosestratoestudios2edad2sexo;PROBABILIDAD_VOTO_PASO;IMPORTANCIA_PASO
2023-04-01;Pergamino;7;Presencial;Masculino;Más de 50;Nivel Primario, ya sea completo o incompleto;Muy probable;Horacio Rodríguez Larreta – Gerardo Morales de Juntos por el Cambio;;10 Seguro votará;Poco importante;0.941521349862259;1.22650294224848;1.15477870579582;0.910392314400873;1.0513016585903;0.978716238768085;1.02892600510615;0.968864316292147;0.996889690452381;1.02399045775466;1.02080553045723;Probable;No importante
2023-04-01;Pergamino;7;Presencial;Femenino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy probable;Horacio Rodríguez Larreta – Gerardo Morales de Juntos por el Cambio;;10 Seguro votará;Nada importante;0.941521349862259;0.840537014502872;0.791383544503937;0.910392314400873;0.720469496659706;1.02565145013214;0.738950584025;0.968864316292147;0.715942852365065;0.978831577726991;0.700787471742858;Probable;No importante
2023-04-01;Pergamino;7;Presencial;Femenino;Más de 50;Nivel Primario, ya sea completo o incompleto;Muy probable;Horacio Rodríguez Larreta – Gerardo Morales de Juntos por el Cambio;;10 Seguro votará;Algo importante;0.941521349862259;1.22650294224848;1.15477870579582;0.910392314400873;1.0513016585903;0.978716238768085;1.02892600510615;0.968864316292147;0.996889690452381;0.978831577726991;0.975787108525275;Probable;Importante
2023-04-01;Zárate;6;Presencial;Femenino;18 a 29;Nivel Secundario, ya sea completo o incompleto;Muy probable;Horacio Rodríguez Larreta – Gerardo Morales de Juntos por el Cambio;;10 Seguro votará;Muy importante;1.03070018050542;0.979268073305836;1.00933177991952;1.27172700869569;1.28359448525855;1.00269534323067;1.28705421296531;1.02833431789509;1.32352201618369;0.978831577726991;1.29550514325749;Probable;Importante
2023-04-01;Zárate;6;Presencial;Femenino;30 a 49;Nivel Primario, ya sea completo o incompleto;Muy probable;Horacio Rodríguez Larreta – Gerardo Morales de Juntos por el Cambio;;10 Seguro votará;Algo importante;1.03463732782369;1.22650294224848;1.26898572673586;1.27172700869569;1.61380342233932;0.978716238768085;1.57945561562301;1.00796058633095;1.59202900840708;0.978831577726991;1.55832826608624;Probable;Importante
2023-04-01;Zárate;6;Presencial;Masculino;30 a 49;Nivel Secundario, ya sea completo o incompleto;Muy probable;Horacio Rodríguez Larreta – Gerardo Morales de Juntos por el Cambio;;10 Seguro votará;Nada importante;1.03463732782369;0.979268073305836;1.0131873025882;1.27172700869569;1.28849765756895;1.00269534323067;1.29197060100801;1.00796058633095;1.30225544451439;1.02399045775466;1.33349714874179;Probable;No importante
2023-04-01;Tandil;6;Presencial;Femenino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy probable;Horacio Rodríguez Larreta – Gerardo Morales de Juntos por el Cambio;;10 Seguro votará;Poco importante;1.03463732782369;0.840537014502872;0.869650970622154;1.27172700869569;1.10595862747861;1.02565145013214;1.13432807005959;1.00796058633095;1.14335798658892;0.978831577726991;1.11915490191959;Probable;No importante
2023-04-01;Formosa;6;Presencial;Femenino;Más de 50;Nivel Primario, ya sea completo o incompleto;Algo probable;Horacio Rodríguez Larreta – Gerardo Morales de Juntos por el Cambio;;6;Algo importante;0.941521349862259;1.22650294224848;1.15477870579582;1.27172700869569;1.4685632692272;0.978716238768085;1.43730671925101;0.968864316292147;1.39255519184924;0.978831577726991;1.3630769955097;Probable;Importante
2023-04-01;Formosa;6;Presencial;Femenino;30 a 49;Nivel Primario, ya sea completo o incompleto;Muy probable;Horacio Rodríguez Larreta – Gerardo Morales de Juntos por el Cambio;;10 Seguro votará;Muy importante;1.03463732782369;1.22650294224848;1.26898572673586;1.27172700869569;1.61380342233932;0.978716238768085;1.57945561562301;1.00796058633095;1.59202900840708;0.978831577726991;1.55832826608624;Probable;Importante
2023-04-01;Resistencia;5;Presencial;Femenino;30 a 49;Nivel Secundario, ya sea completo o incompleto;Muy probable;Horacio Rodríguez Larreta – Gerardo Morales de Juntos por el Cambio;;7;Algo importante;1.03463732782369;0.979268073305836;1.0131873025882;1.0935240727094;1.1079447055437;1.00269534323067;1.11093099680575;1.00796058633095;1.11977465891355;0.978831577726991;1.09607079608305;Probable;Importante
2023-04-01;Resistencia;5;Presencial;Femenino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy probable;Horacio Rodríguez Larreta – Gerardo Morales de Juntos por el Cambio;;10 Seguro votará;Algo importante;1.03463732782369;0.840537014502872;0.869650970622154;1.0935240727094;0.95098427123042;1.02565145013214;0.975378396840337;1.00796058633095;0.983142980773728;0.978831577726991;0.962331395001965;Probable;Importante
2023-04-01;Resistencia;5;Presencial;Femenino;18 a 29;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy probable;Horacio Rodríguez Larreta – Gerardo Morales de Juntos por el Cambio;;10 Seguro votará;Muy importante;1.03070018050542;0.840537014502872;0.866341652569597;1.0935240727094;0.947365452275698;1.02565145013214;0.97166674993166;1.02833431789509;0.999198264512313;0.978831577726991;0.978046813714659;Probable;Importante
2023-04-01;Resistencia;5;Presencial;Femenino;18 a 29;Nivel Secundario, ya sea completo o incompleto;Muy probable;Horacio Rodríguez Larreta – Gerardo Morales de Juntos por el Cambio;;8;Algo importante;1.03070018050542;0.979268073305836;1.00933177991952;1.0935240727094;1.10372859869262;1.00269534323067;1.1067035260996;1.02833431789509;1.13806121562373;0.978831577726991;1.11397025523887;Probable;Importante
2023-04-01;Corrientes;5;Presencial;Masculino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;Nada probable;Horacio Rodríguez Larreta – Gerardo Morales de Juntos por el Cambio;;1 Ninguna posibilidad;Poco importante;1.03463732782369;0.840537014502872;0.869650970622154;1.0935240727094;0.95098427123042;1.02565145013214;0.975378396840337;1.00796058633095;0.983142980773728;1.02399045775466;1.00672903092077;No probable;No importante
2023-04-01;Corrientes;5;Presencial;Femenino;Más de 50;Nivel Primario, ya sea completo o incompleto;Muy probable;Horacio Rodríguez Larreta – Gerardo Morales de Juntos por el Cambio;;10 Seguro votará;Muy importante;0.941521349862259;1.22650294224848;1.15477870579582;1.0935240727094;1.26277831343994;0.978716238768085;1.23590164132784;0.968864316292147;1.19742099872944;0.978831577726991;1.17207348538977;Probable;Importante
2023-04-01;Corrientes;5;Presencial;Masculino;Más de 50;Nivel Primario, ya sea completo o incompleto;Poco probable;Horacio Rodríguez Larreta – Gerardo Morales de Juntos por el Cambio;;6;Algo importante;0.941521349862259;1.22650294224848;1.15477870579582;1.0935240727094;1.26277831343994;0.978716238768085;1.23590164132784;0.968864316292147;1.19742099872944;1.02399045775466;1.226147676614;No probable;Importante
2023-04-01;Corrientes;5;Presencial;Masculino;30 a 49;Nivel Secundario, ya sea completo o incompleto;Muy probable;Horacio Rodríguez Larreta – Gerardo Morales de Juntos por el Cambio;;10 Seguro votará;Muy importante;1.03463732782369;0.979268073305836;1.0131873025882;1.0935240727094;1.1079447055437;1.00269534323067;1.11093099680575;1.00796058633095;1.11977465891355;1.02399045775466;1.14663856556295;Probable;Importante
2023-04-01;Santa Fe;4;Presencial;Femenino;30 a 49;Nivel Secundario, ya sea completo o incompleto;Muy probable;Horacio Rodríguez Larreta – Gerardo Morales de Juntos por el Cambio;;10 Seguro votará;Muy importante;1.03463732782369;0.979268073305836;1.0131873025882;0.679650090709791;0.688612842110081;1.00269534323067;0.690468890072615;1.00796058633095;0.695965427280873;0.978831577726991;0.681232937228776;Probable;Importante
2023-04-01;Santa Fe;4;Presencial;Masculino;Más de 50;Nivel Primario, ya sea completo o incompleto;Muy probable;Horacio Rodríguez Larreta – Gerardo Morales de Juntos por el Cambio;;9;Nada importante;0.941521349862259;1.22650294224848;1.15477870579582;0.679650090709791;0.784845452143865;0.978716238768085;0.768140988936481;0.968864316292147;0.744224394061917;1.02399045775466;0.762078677947647;Probable;No importante
2023-04-01;Santa Fe;4;Presencial;Masculino;30 a 49;Nivel Primario, ya sea completo o incompleto;Poco probable;Horacio Rodríguez Larreta – Gerardo Morales de Juntos por el Cambio;;6;Poco importante;1.03463732782369;1.22650294224848;1.26898572673586;0.679650090709791;0.862466264285458;0.978716238768085;0.844109738245825;1.00796058633095;0.850829346689926;1.02399045775466;0.871241132188116;No probable;No importante
2023-04-01;Salta;4;Presencial;Masculino;Más de 50;Nivel Primario, ya sea completo o incompleto;Muy probable;Horacio Rodríguez Larreta – Gerardo Morales de Juntos por el Cambio;;10 Seguro votará;Nada importante;0.941521349862259;1.22650294224848;1.15477870579582;0.679650090709791;0.784845452143865;0.978716238768085;0.768140988936481;0.968864316292147;0.744224394061917;1.02399045775466;0.762078677947647;Probable;No importante
2023-04-01;Salta;4;Presencial;Masculino;Más de 50;Nivel Primario, ya sea completo o incompleto;Nada probable;Horacio Rodríguez Larreta – Gerardo Morales de Juntos por el Cambio;;1 Ninguna posibilidad;Nada importante;0.941521349862259;1.22650294224848;1.15477870579582;0.679650090709791;0.784845452143865;0.978716238768085;0.768140988936481;0.968864316292147;0.744224394061917;1.02399045775466;0.762078677947647;No probable;No importante
2023-04-01;Mar del Plata;4;Presencial;Femenino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy probable;Horacio Rodríguez Larreta – Gerardo Morales de Juntos por el Cambio;;10 Seguro votará;Muy importante;1.03463732782369;0.840537014502872;0.869650970622154;0.679650090709791;0.591058361069205;1.02565145013214;0.606219865143356;1.00796058633095;0.611045730715366;0.978831577726991;0.598110856659464;Probable;Importante
2023-04-01;Mar del Plata;4;Presencial;Masculino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy probable;Horacio Rodríguez Larreta – Gerardo Morales de Juntos por el Cambio;;10 Seguro votará;Algo importante;1.03463732782369;0.840537014502872;0.869650970622154;0.679650090709791;0.591058361069205;1.02565145013214;0.606219865143356;1.00796058633095;0.611045730715366;1.02399045775466;0.625704997504259;Probable;Importante
2023-04-01;Mar del Plata;4;Presencial;Masculino;Más de 50;Nivel Primario, ya sea completo o incompleto;Muy probable;Horacio Rodríguez Larreta – Gerardo Morales de Juntos por el Cambio;;10 Seguro votará;Nada importante;0.941521349862259;1.22650294224848;1.15477870579582;0.679650090709791;0.784845452143865;0.978716238768085;0.768140988936481;0.968864316292147;0.744224394061917;1.02399045775466;0.762078677947647;Probable;No importante
2023-04-01;La Plata;4;Presencial;Femenino;Más de 50;Nivel Secundario, ya sea completo o incompleto;Muy probable;Horacio Rodríguez Larreta – Gerardo Morales de Juntos por el Cambio;;9;Muy importante;0.941521349862259;0.979268073305836;0.922001798255924;0.679650090709791;0.626638605819229;1.00269534323067;0.628327611943501;0.968864316292147;0.608764202153117;0.978831577726991;0.595877624457249;Probable;Importante
