fecha;caso;plaza;geografía;estrato1;estrato1agrup;estrato2;partido_gba;sexo;edad;estudios;imagen_larreta;imagen_macri;imagen_milei;imagen_cfk;imagen_massa;imagen_morales;imagen_bulrich;p11;p12;p13;p14;p15;p16;p17;p18;p19;p20;p21;p22;p23;p24;p25;p25o;p26;p27;p28;p29;p30;p31;imagen_kicillof;imagen_santilli;imagen_grindetti;imagen_piparo;paso_sufragara;p37;pondedad;pondestudios;pondedadestudios;pondestrato1;pondedadestudiosestrato1;pondestudios2;pondedadestudiosestrato1estudios2;pondedad2;pondedadestudiosestrato1estudios2edad2;pondsexo;pondedadestudiosestrato1estudios2edad2sexo;pondestrato12;pondedadestudiosestrato1estudios2edad2sexoestrato12;IMAGEN_LARRETA;IMAGEN_MACRI;IMAGEN_MILEI;IMAGEN_CFK;IMAGEN_MASSA;IMAGEN_MORALES;IMAGEN_BULLRICH;IMAGEN_KICILLOF;IMAGEN_SANTILLI;IMAGEN_GRINDETTI;IMAGEN_PÍPARO;INTERÉS;PROBABILIDAD_DE_IR_A_VOTAR;VOTO_PARTIDO
2023-07-01;1398;Mar del Plata;Interior PBA;4;Ciudades Grandes;3;;Mujer;18 a 29;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy negativa;Muy negativa;Muy negativa;Algo negativa;Algo negativa;Muy negativa;Muy negativa;3 - Gobierne un partido político nuevo;3 - Nunca lo votaría;3 - Nunca lo votaría;3 - Nunca lo votaría;3 - Nunca lo votaría;5 - El Frente de Izquierda;8 - Myriam Bregman – Nicolas del Caño por el Frente de Izquierda;5 - Myriam Bregman – Nicolas del Caño por el Frente de Izquierda;5 - Myriam Bregman – Nicolas del Caño por el Frente de Izquierda;1 - Horacio Rodríguez Larreta – Gerardo Morales de Juntos;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Javier Milei – Victoria Villaruel por La Libertad Avanza;7 - Ns/Nc;;3 - Nunca lo votaría;4 - Carolina Píparo por el partido de Javier Milei;3 - Carolina Píparo por el partido de Javier Milei;3 - Carolina Píparo por el partido de Javier Milei;7 - Alguna fórmula de la izquierda como Myriam Bregman y “El Pollo” Sobrero;3 - No, no cortaría boleta.;Algo positiva;Algo negativa;Algo negativa;Algo positiva;Es muy probable que vaya a votar;1 - Muy interesado;1.00271180904523;0.946902199620489;0.949470017570368;0.907438879119045;0.861586008501195;1.02984047456201;0.887296143870858;0.998297894833141;0.885785872519842;0.983517679752162;0.871186066097959;0.997316243869393;0.868848015152169;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;POSITIVA;NEGATIVA;NEGATIVA;POSITIVA;INTERESADO;PROBABLE;Otros
2023-07-01;989;Salta;NOA;4;Ciudades Grandes;;;Hombre;Más de 50;Nivel Primario, ya sea completo o incompleto;Ns/Nc;Muy negativa;Muy negativa;Muy negativa;Algo negativa;Muy negativa;Muy negativa;3 - Gobierne un partido político nuevo;3 - Nunca lo votaría;3 - Nunca lo votaría;2 - Posiblemente lo votaria;3 - Nunca lo votaría;5 - El Frente de Izquierda;9 - Gabriel Solano – Vilma Ripoll por el Frente de Izquierda;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;4 - En blanco o no irá a votar;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;4 - En blanco o no irá a votar;7 - Ns/Nc;;4 - Ns/Nc;;;;;;;;;;No voy a ir a votar;4- Nada interesado;0.944133399209486;1.07233112362123;1.01242362882264;0.907438879119045;0.918712562932452;0.972752651427518;0.893680081492313;1.00242436691201;0.895846689911806;1.01849078665879;0.912411599933948;0.997316243869393;0.909962909708989;NS/NC;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;;;;;NO INTERESADO;NO PROBABLE;Otros
2023-07-01;783;La Plata;Interior PBA;4;Ciudades Grandes;3;;Hombre;30 a 49;Nivel Secundario, ya sea completo o incompleto;Algo negativa;Algo negativa;Algo negativa;Muy negativa;Algo negativa;Muy negativa;Muy negativa;3 - Gobierne un partido político nuevo;3 - Nunca lo votaría;3 - Nunca lo votaría;3 - Nunca lo votaría;3 - Nunca lo votaría;7 - Otro;10 - Otro;6 - Otro;6 - Otro;3 - No sabe / Está indeciso;3 - No sabe / Está indeciso;3 - No sabe / Está indeciso;3 - No sabe / Está indeciso;3 - No sabe / Está indeciso;7 - Ns/Nc;;3 - Nunca lo votaría;8 - Otro;5 - Otro;5 - Otro;8 - Otros candidatos;3 - No, no cortaría boleta.;Muy negativa;Ns/Nc;Muy negativa;Algo negativa;Es muy probable que vaya a votar;1 - Muy interesado;1.05417449799197;0.98364126532018;1.03692953707309;0.907438879119045;0.940950176847032;1.00540427420733;0.946035329618149;0.998696387767693;0.944802066390264;1.01849078665879;0.962272199834671;0.997316243869393;0.959689695919052;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;NS/NC;NEGATIVA;NEGATIVA;INTERESADO;PROBABLE;Otros
2023-07-01;739;Mar del Plata;Interior PBA;4;Ciudades Grandes;3;;Mujer;30 a 49;Nivel Secundario, ya sea completo o incompleto;Algo positiva;Algo positiva;Algo negativa;Muy negativa;Muy negativa;Algo positiva;Algo positiva;2 - Vuelva a gobernar Juntos por el Cambio;2 - Posiblemente lo votaria;4 - No sabe;3 - Nunca lo votaría;2 - Posiblemente lo votaria;1 - Juntos de Larreta y Bullrich;11 - No sabe / Está indeciso;1 - Patricia Bullrich – Luis Petri de Juntos;1 - Horacio Rodríguez Larreta – Gerardo Morales de Juntos;1 - Horacio Rodríguez Larreta – Gerardo Morales de Juntos;1 - Horacio Rodríguez Larreta – Gerardo Morales de Juntos;3 - No sabe / Está indeciso;1 - Patricia Bullrich – Luis Petri de Juntos;1 - Patricia Bullrich – Luis Petri de Juntos;7 - Ns/Nc;;2 - Podría llegar a votarlo;10 - No sabe / Está indeciso;7 - No sabe / Está indeciso;7 - No sabe / Está indeciso;2 - Patricia Bullrich y Néstor Grindetti por Juntos por el Cambio;2 - Es probable que corte boleta, aún no sé;Algo positiva;Algo positiva;Ns/Nc;Ns/Nc;Es bastante probable que vaya a votar;3 - Poco interesado;1.05417449799197;0.98364126532018;1.03692953707309;0.907438879119045;0.940950176847032;1.00540427420733;0.946035329618149;0.998696387767693;0.944802066390264;0.983517679752162;0.929229536161201;0.997316243869393;0.926735710696787;POSITIVA;POSITIVA;NEGATIVA;NEGATIVA;NEGATIVA;POSITIVA;POSITIVA;POSITIVA;POSITIVA;NS/NC;NS/NC;NO INTERESADO;PROBABLE;Ns/Nc
2023-07-01;1054;Mar del Plata;Interior PBA;4;Ciudades Grandes;3;;Mujer;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy negativa;Muy negativa;Muy negativa;Algo positiva;Ns/Nc;Muy negativa;Muy negativa;4 - No sabe/ no tiene opinión formada;3 - Nunca lo votaría;3 - Nunca lo votaría;2 - Posiblemente lo votaria;3 - Nunca lo votaría;8 - No sabe / Está indeciso;11 - No sabe / Está indeciso;7 - No sabe / Está indeciso;7 - No sabe / Está indeciso;4 - En blanco o no irá a votar;4 - En blanco o no irá a votar;4 - En blanco o no irá a votar;4 - En blanco o no irá a votar;4 - En blanco o no irá a votar;7 - Ns/Nc;;3 - Nunca lo votaría;9 - En blanco o no irá a votar;4 - El “Pollo” Sobrero por el Frente de Izquierda;4 - El “Pollo” Sobrero por el Frente de Izquierda;10 - No sabe;2 - Es probable que corte boleta, aún no sé;Algo positiva;Algo negativa;Algo negativa;Algo positiva;Es bastante probable que vaya a votar;2 - Algo interesado;0.944133399209486;0.946902199620489;0.894001992446632;0.907438879119045;0.811252165955964;1.02984047456201;0.835460315577549;1.00242436691201;0.837485777922932;0.983517679752162;0.823682069128197;0.997316243869393;0.821471507325503;NEGATIVA;NEGATIVA;NEGATIVA;POSITIVA;NS/NC;NEGATIVA;NEGATIVA;POSITIVA;NEGATIVA;NEGATIVA;POSITIVA;INTERESADO;PROBABLE;Ns/Nc
2023-07-01;66;Salta;NOA;4;Ciudades Grandes;;;Mujer;30 a 49;Nivel Primario, ya sea completo o incompleto;Ns/Nc;Algo negativa;Muy negativa;Algo negativa;Ns/Nc;Ns/Nc;Ns/Nc;3 - Gobierne un partido político nuevo;4 - No sabe;4 - No sabe;4 - No sabe;4 - No sabe;2 - Unidos por la Patria de Cristina Kirchner y Massa;11 - No sabe / Está indeciso;7 - No sabe / Está indeciso;7 - No sabe / Está indeciso;1 - Horacio Rodríguez Larreta – Gerardo Morales de Juntos;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;4 - En blanco o no irá a votar;7 - Ns/Nc;;2 - Podría llegar a votarlo;;;;;;;;;;Es muy probable que vaya a votar;4- Nada interesado;1.05417449799197;1.07233112362123;1.13042412392458;0.907438879119045;1.02579079994325;0.972752651427518;0.997840720454746;0.998696387767693;0.996539923085667;0.983517679752162;0.980114632933614;0.997316243869393;0.97748424427878;NS/NC;NEGATIVA;NEGATIVA;NEGATIVA;NS/NC;NS/NC;NS/NC;;;;;NO INTERESADO;PROBABLE;Ns/Nc
2023-07-01;1173;Salta;NOA;4;Ciudades Grandes;;;Hombre;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;Algo positiva;Muy negativa;Ns/Nc;Muy negativa;Algo positiva;Muy negativa;Algo positiva;3 - Gobierne un partido político nuevo;2 - Posiblemente lo votaria;4 - No sabe;2 - Posiblemente lo votaria;2 - Posiblemente lo votaria;8 - No sabe / Está indeciso;11 - No sabe / Está indeciso;7 - No sabe / Está indeciso;7 - No sabe / Está indeciso;4 - En blanco o no irá a votar;1 - Horacio Rodríguez Larreta – Gerardo Morales de Juntos;3 - No sabe / Está indeciso;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;3 - No sabe / Está indeciso;7 - Ns/Nc;;3 - Nunca lo votaría;;;;;;;;;;Es muy probable que vaya a votar;1 - Muy interesado;1.05417449799197;0.946902199620489;0.998200150932421;0.907438879119045;0.905805626098578;1.02984047456201;0.932835295842298;0.998696387767693;0.93161924033991;1.01849078665879;0.94884561296026;0.997316243869393;0.946299142729478;POSITIVA;NEGATIVA;NS/NC;NEGATIVA;POSITIVA;NEGATIVA;POSITIVA;;;;;INTERESADO;PROBABLE;Ns/Nc
2023-07-01;121;Santa Fe;Centro;4;Ciudades Grandes;;;Hombre;18 a 29;Nivel Universitario o Terciario, ya sea completo o incompleto;Algo negativa;Algo positiva;Algo positiva;Algo negativa;Algo positiva;Ns/Nc;Algo positiva;3 - Gobierne un partido político nuevo;3 - Nunca lo votaría;2 - Posiblemente lo votaria;2 - Posiblemente lo votaria;2 - Posiblemente lo votaria;7 - Otro;11 - No sabe / Está indeciso;1 - Patricia Bullrich – Luis Petri de Juntos;3 - Javier Milei – Victoria Villaruel por La Libertad Avanza;2 - Javier Milei – Victoria Villaruel por La Libertad Avanza;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;1 - Javier Milei – Victoria Villaruel por La Libertad Avanza;1 - Patricia Bullrich – Luis Petri de Juntos;1 - Patricia Bullrich – Luis Petri de Juntos;7 - Ns/Nc;;3 - Nunca lo votaría;;;;;;;;;;Es muy probable que vaya a votar;2 - Algo interesado;1.00271180904523;0.946902199620489;0.949470017570368;0.907438879119045;0.861586008501195;1.02984047456201;0.887296143870858;0.998297894833141;0.885785872519842;1.01849078665879;0.902164750113976;0.997316243869393;0.89974355993504;NEGATIVA;POSITIVA;POSITIVA;NEGATIVA;POSITIVA;NS/NC;POSITIVA;;;;;INTERESADO;PROBABLE;Ns/Nc
2023-07-01;884;Santa Fe;Centro;4;Ciudades Grandes;;;Hombre;30 a 49;Nivel Secundario, ya sea completo o incompleto;Algo negativa;Algo negativa;Algo negativa;Algo negativa;Algo negativa;Algo negativa;Muy negativa;3 - Gobierne un partido político nuevo;3 - Nunca lo votaría;3 - Nunca lo votaría;3 - Nunca lo votaría;3 - Nunca lo votaría;7 - Otro;11 - No sabe / Está indeciso;8 - En blanco o no irá a votar;8 - En blanco o no irá a votar;3 - No sabe / Está indeciso;3 - No sabe / Está indeciso;3 - No sabe / Está indeciso;3 - No sabe / Está indeciso;3 - No sabe / Está indeciso;7 - Ns/Nc;;2 - Podría llegar a votarlo;;;;;;;;;;Es muy probable que vaya a votar;1 - Muy interesado;1.05417449799197;0.98364126532018;1.03692953707309;0.907438879119045;0.940950176847032;1.00540427420733;0.946035329618149;0.998696387767693;0.944802066390264;1.01849078665879;0.962272199834671;0.997316243869393;0.959689695919052;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;;;;;INTERESADO;PROBABLE;Ns/Nc
2023-07-01;1109;Santa Fe;Centro;4;Ciudades Grandes;;;Mujer;30 a 49;Nivel Primario, ya sea completo o incompleto;Ns/Nc;Algo positiva;Ns/Nc;Algo negativa;Algo positiva;Ns/Nc;Ns/Nc;3 - Gobierne un partido político nuevo;2 - Posiblemente lo votaria;2 - Posiblemente lo votaria;2 - Posiblemente lo votaria;2 - Posiblemente lo votaria;8 - No sabe / Está indeciso;11 - No sabe / Está indeciso;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;3 - No sabe / Está indeciso;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;3 - No sabe / Está indeciso;7 - Ns/Nc;;2 - Podría llegar a votarlo;;;;;;;;;;Es muy probable que vaya a votar;3 - Poco interesado;1.05417449799197;1.07233112362123;1.13042412392458;0.907438879119045;1.02579079994325;0.972752651427518;0.997840720454746;0.998696387767693;0.996539923085667;0.983517679752162;0.980114632933614;0.997316243869393;0.97748424427878;NS/NC;POSITIVA;NS/NC;NEGATIVA;POSITIVA;NS/NC;NS/NC;;;;;NO INTERESADO;PROBABLE;Ns/Nc
2023-07-01;1372;Santa Fe;Centro;4;Ciudades Grandes;;;Hombre;Más de 50;Nivel Secundario, ya sea completo o incompleto;Algo positiva;Algo negativa;Ns/Nc;Muy negativa;Muy negativa;Ns/Nc;Algo positiva;3 - Gobierne un partido político nuevo;2 - Posiblemente lo votaria;2 - Posiblemente lo votaria;3 - Nunca lo votaría;2 - Posiblemente lo votaria;7 - Otro;11 - No sabe / Está indeciso;1 - Patricia Bullrich – Luis Petri de Juntos;1 - Horacio Rodríguez Larreta – Gerardo Morales de Juntos;1 - Horacio Rodríguez Larreta – Gerardo Morales de Juntos;1 - Horacio Rodríguez Larreta – Gerardo Morales de Juntos;3 - No sabe / Está indeciso;1 - Patricia Bullrich – Luis Petri de Juntos;1 - Patricia Bullrich – Luis Petri de Juntos;7 - Ns/Nc;;2 - Podría llegar a votarlo;;;;;;;;;;Es poco probable que vaya a votar;1 - Muy interesado;0.944133399209486;0.98364126532018;0.928688571429462;0.907438879119045;0.842728116308618;1.00540427420733;0.847282450131376;1.00242436691201;0.849336573668601;1.01849078665879;0.865041475053815;0.997316243869393;0.86271991469191;POSITIVA;NEGATIVA;NS/NC;NEGATIVA;NEGATIVA;NS/NC;POSITIVA;;;;;INTERESADO;NO PROBABLE;Ns/Nc
2023-07-01;1184;La Plata;Interior PBA;4;Ciudades Grandes;3;;Hombre;18 a 29;Nivel Secundario, ya sea completo o incompleto;Muy negativa;Muy negativa;Muy negativa;Muy negativa;Algo negativa;Ns/Nc;Muy negativa;3 - Gobierne un partido político nuevo;3 - Nunca lo votaría;3 - Nunca lo votaría;3 - Nunca lo votaría;3 - Nunca lo votaría;9 - En blanco o no irá a votar;12 - En blanco o no irá a votar;8 - En blanco o no irá a votar;8 - En blanco o no irá a votar;4 - En blanco o no irá a votar;4 - En blanco o no irá a votar;4 - En blanco o no irá a votar;4 - En blanco o no irá a votar;4 - En blanco o no irá a votar;7 - Ns/Nc;;3 - Nunca lo votaría;9 - En blanco o no irá a votar;6 - En blanco o no irá a votar;6 - En blanco o no irá a votar;9 - En blanco/ anulado/ impugnado;3 - No, no cortaría boleta.;Muy negativa;Algo negativa;Algo negativa;Ns/Nc;No voy a ir a votar;4- Nada interesado;1.00271180904523;0.98364126532018;0.986308712600737;0.907438879119045;0.895014872627761;1.00540427420733;0.89985177841908;0.998297894833141;0.898320136057626;1.01849078665879;0.914930782044762;0.997316243869393;0.912475330949369;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;NS/NC;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;NS/NC;NO INTERESADO;NO PROBABLE;Blanco/No irá a votar
2023-07-01;955;Mar del Plata;Interior PBA;4;Ciudades Grandes;3;;Hombre;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;Algo negativa;Muy negativa;Algo negativa;Muy negativa;Algo negativa;Algo negativa;Algo negativa;4 - No sabe/ no tiene opinión formada;3 - Nunca lo votaría;3 - Nunca lo votaría;3 - Nunca lo votaría;3 - Nunca lo votaría;9 - En blanco o no irá a votar;12 - En blanco o no irá a votar;8 - En blanco o no irá a votar;8 - En blanco o no irá a votar;4 - En blanco o no irá a votar;4 - En blanco o no irá a votar;4 - En blanco o no irá a votar;4 - En blanco o no irá a votar;4 - En blanco o no irá a votar;1 - Economista;;3 - Nunca lo votaría;9 - En blanco o no irá a votar;6 - En blanco o no irá a votar;6 - En blanco o no irá a votar;9 - En blanco/ anulado/ impugnado;3 - No, no cortaría boleta.;Algo negativa;Algo negativa;Algo negativa;Algo negativa;Es poco probable que vaya a votar;4- Nada interesado;1.05417449799197;0.946902199620489;0.998200150932421;0.907438879119045;0.905805626098578;1.02984047456201;0.932835295842298;0.998696387767693;0.93161924033991;1.01849078665879;0.94884561296026;0.997316243869393;0.946299142729478;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;NO INTERESADO;NO PROBABLE;Blanco/No irá a votar
2023-07-01;580;Salta;NOA;4;Ciudades Grandes;;;Hombre;18 a 29;Nivel Primario, ya sea completo o incompleto;Ns/Nc;Muy negativa;Ns/Nc;Muy positiva;Ns/Nc;Ns/Nc;Algo negativa;3 - Gobierne un partido político nuevo;3 - Nunca lo votaría;3 - Nunca lo votaría;3 - Nunca lo votaría;3 - Nunca lo votaría;9 - En blanco o no irá a votar;12 - En blanco o no irá a votar;8 - En blanco o no irá a votar;8 - En blanco o no irá a votar;4 - En blanco o no irá a votar;4 - En blanco o no irá a votar;4 - En blanco o no irá a votar;4 - En blanco o no irá a votar;4 - En blanco o no irá a votar;7 - Ns/Nc;;2 - Podría llegar a votarlo;;;;;;;;;;Es muy probable que vaya a votar;3 - Poco interesado;1.00271180904523;1.07233112362123;1.07523908086175;0.907438879119045;0.975713746322177;0.972752651427518;0.949128133769174;0.998297894833141;0.947512617868674;1.01849078665879;0.965032871542196;0.997316243869393;0.962442958656957;NS/NC;NEGATIVA;NS/NC;POSITIVA;NS/NC;NS/NC;NEGATIVA;;;;;NO INTERESADO;PROBABLE;Blanco/No irá a votar
2023-07-01;839;Salta;NOA;4;Ciudades Grandes;;;Hombre;Más de 50;Nivel Secundario, ya sea completo o incompleto;Ns/Nc;Algo negativa;Ns/Nc;Muy negativa;Algo positiva;Muy negativa;Algo negativa;3 - Gobierne un partido político nuevo;3 - Nunca lo votaría;3 - Nunca lo votaría;3 - Nunca lo votaría;3 - Nunca lo votaría;9 - En blanco o no irá a votar;12 - En blanco o no irá a votar;8 - En blanco o no irá a votar;8 - En blanco o no irá a votar;4 - En blanco o no irá a votar;4 - En blanco o no irá a votar;4 - En blanco o no irá a votar;4 - En blanco o no irá a votar;4 - En blanco o no irá a votar;7 - Ns/Nc;;2 - Podría llegar a votarlo;;;;;;;;;;Es muy probable que vaya a votar;3 - Poco interesado;0.944133399209486;0.98364126532018;0.928688571429462;0.907438879119045;0.842728116308618;1.00540427420733;0.847282450131376;1.00242436691201;0.849336573668601;1.01849078665879;0.865041475053815;0.997316243869393;0.86271991469191;NS/NC;NEGATIVA;NS/NC;NEGATIVA;POSITIVA;NEGATIVA;NEGATIVA;;;;;NO INTERESADO;PROBABLE;Blanco/No irá a votar
2023-07-01;1370;Salta;NOA;4;Ciudades Grandes;;;Mujer;18 a 29;Nivel Universitario o Terciario, ya sea completo o incompleto;Algo negativa;Algo negativa;Algo negativa;Algo negativa;Algo negativa;Ns/Nc;Algo negativa;3 - Gobierne un partido político nuevo;3 - Nunca lo votaría;3 - Nunca lo votaría;3 - Nunca lo votaría;3 - Nunca lo votaría;9 - En blanco o no irá a votar;12 - En blanco o no irá a votar;8 - En blanco o no irá a votar;8 - En blanco o no irá a votar;1 - Horacio Rodríguez Larreta – Gerardo Morales de Juntos;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;4 - En blanco o no irá a votar;7 - Ns/Nc;;3 - Nunca lo votaría;;;;;;;;;;Es muy probable que vaya a votar;2 - Algo interesado;1.00271180904523;0.946902199620489;0.949470017570368;0.907438879119045;0.861586008501195;1.02984047456201;0.887296143870858;0.998297894833141;0.885785872519842;0.983517679752162;0.871186066097959;0.997316243869393;0.868848015152169;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;NS/NC;NEGATIVA;;;;;INTERESADO;PROBABLE;Blanco/No irá a votar
2023-07-01;969;Santa Fe;Centro;4;Ciudades Grandes;;;Mujer;Más de 50;Nivel Secundario, ya sea completo o incompleto;Algo negativa;Muy negativa;Muy negativa;Algo positiva;Muy negativa;Muy negativa;Muy negativa;3 - Gobierne un partido político nuevo;3 - Nunca lo votaría;3 - Nunca lo votaría;3 - Nunca lo votaría;3 - Nunca lo votaría;9 - En blanco o no irá a votar;12 - En blanco o no irá a votar;8 - En blanco o no irá a votar;8 - En blanco o no irá a votar;4 - En blanco o no irá a votar;4 - En blanco o no irá a votar;4 - En blanco o no irá a votar;4 - En blanco o no irá a votar;4 - En blanco o no irá a votar;2 - Abogado;;3 - Nunca lo votaría;;;;;;;;;;Es bastante probable que vaya a votar;1 - Muy interesado;0.944133399209486;0.98364126532018;0.928688571429462;0.907438879119045;0.842728116308618;1.00540427420733;0.847282450131376;1.00242436691201;0.849336573668601;0.983517679752162;0.835337536263194;0.997316243869393;0.833095694029122;NEGATIVA;NEGATIVA;NEGATIVA;POSITIVA;NEGATIVA;NEGATIVA;NEGATIVA;;;;;INTERESADO;PROBABLE;Blanco/No irá a votar
2023-07-01;1306;Santa Fe;Centro;4;Ciudades Grandes;;;Mujer;18 a 29;Nivel Primario, ya sea completo o incompleto;Algo positiva;Muy negativa;Muy negativa;Muy positiva;Ns/Nc;Muy negativa;Algo positiva;3 - Gobierne un partido político nuevo;3 - Nunca lo votaría;3 - Nunca lo votaría;3 - Nunca lo votaría;3 - Nunca lo votaría;7 - Otro;12 - En blanco o no irá a votar;8 - En blanco o no irá a votar;8 - En blanco o no irá a votar;4 - En blanco o no irá a votar;4 - En blanco o no irá a votar;4 - En blanco o no irá a votar;4 - En blanco o no irá a votar;4 - En blanco o no irá a votar;7 - Ns/Nc;;3 - Nunca lo votaría;;;;;;;;;;Es muy probable que vaya a votar;1 - Muy interesado;1.00271180904523;1.07233112362123;1.07523908086175;0.907438879119045;0.975713746322177;0.972752651427518;0.949128133769174;0.998297894833141;0.947512617868674;0.983517679752162;0.931895411462095;0.997316243869393;0.9293944314385;POSITIVA;NEGATIVA;NEGATIVA;POSITIVA;NS/NC;NEGATIVA;POSITIVA;;;;;INTERESADO;PROBABLE;Blanco/No irá a votar
2023-07-01;144;Rosario;Centro;3;Ciudades Grandes;;;Hombre;18 a 29;Nivel Secundario, ya sea completo o incompleto;Ns/Nc;Muy negativa;Muy negativa;Muy negativa;Muy negativa;Ns/Nc;Algo positiva;2 - Vuelva a gobernar Juntos por el Cambio;3 - Nunca lo votaría;3 - Nunca lo votaría;3 - Nunca lo votaría;1 - Seguro lo votaría;1 - Juntos de Larreta y Bullrich;1 - Patricia Bullrich – Luis Petri de Juntos;1 - Patricia Bullrich – Luis Petri de Juntos;6 - Otro;4 - En blanco o no irá a votar;4 - En blanco o no irá a votar;4 - En blanco o no irá a votar;1 - Patricia Bullrich – Luis Petri de Juntos;1 - Patricia Bullrich – Luis Petri de Juntos;7 - Ns/Nc;;3 - Nunca lo votaría;;;;;;;;;;Es muy probable que vaya a votar;4- Nada interesado;1.00271180904523;0.98364126532018;0.986308712600737;0.79571557103249;0.784821200461415;1.00540427420733;0.789062589432435;0.998297894833141;0.787719521921987;1.01849078665879;0.80228507554881;0.992054998393733;0.795910919334891;NS/NC;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;NS/NC;POSITIVA;;;;;NO INTERESADO;PROBABLE;JXC
2023-07-01;307;Rosario;Centro;3;Ciudades Grandes;;;Mujer;18 a 29;Nivel Secundario, ya sea completo o incompleto;Muy positiva;Muy positiva;Muy negativa;Muy negativa;Muy negativa;Muy negativa;Muy positiva;2 - Vuelva a gobernar Juntos por el Cambio;1 - Seguro lo votaría;3 - Nunca lo votaría;3 - Nunca lo votaría;1 - Seguro lo votaría;1 - Juntos de Larreta y Bullrich;1 - Patricia Bullrich – Luis Petri de Juntos;1 - Patricia Bullrich – Luis Petri de Juntos;1 - Horacio Rodríguez Larreta – Gerardo Morales de Juntos;1 - Horacio Rodríguez Larreta – Gerardo Morales de Juntos;1 - Horacio Rodríguez Larreta – Gerardo Morales de Juntos;4 - En blanco o no irá a votar;1 - Patricia Bullrich – Luis Petri de Juntos;1 - Patricia Bullrich – Luis Petri de Juntos;7 - Ns/Nc;;1 - Seguro lo votaría;;;;;;;;;;Es muy probable que vaya a votar;1 - Muy interesado;1.00271180904523;0.98364126532018;0.986308712600737;0.79571557103249;0.784821200461415;1.00540427420733;0.789062589432435;0.998297894833141;0.787719521921987;0.983517679752162;0.774736076496195;0.992054998393733;0.768580797123999;POSITIVA;POSITIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;POSITIVA;;;;;INTERESADO;PROBABLE;JXC
