plaza;estrato;metodo;sexo;edad;estudios;paso_sufragara;paso_votaria;p5o;p6;paso_importa;pondedad;pondestudios;pondedadestudios;pondestrato;pondedadestudiosestrato;pondestudios2;pondedadestudiosestratoestudios2;pondedad2;pondedadestudiosestratoestudios2edad2;pondsexo;pondedadestudiosestratoestudios2edad2sexo;PROBABILIDAD_VOTO_PASO;IMPORTANCIA_PASO
Gba;2;Presencial;Masculino;30 a 49;Nivel Primario, ya sea completo o incompleto;Muy probable;Sergio Massa – Agustín Rossi de Unión por la Patria;;10 Seguro votará;Nada importante;1.03463732782369;1.22650294224848;1.268985726735861;0.960567043353033;1.218945867587866;0.978716238768085;1.1930021147874963;1.00796058633095;1.202499111115268;1.02399045775466;1.231347615240495;Probable;No importante
Gba;2;Presencial;Masculino;Más de 50;Nivel Primario, ya sea completo o incompleto;Muy probable;Sergio Massa – Agustín Rossi de Unión por la Patria;;10 Seguro votará;Algo importante;0.941521349862259;1.22650294224848;1.1547787057958212;0.960567043353033;1.109242367153334;0.978716238768085;1.0856335174625182;0.968864316292147;1.0518315756401613;1.02399045775466;1.077065496620574;Probable;Importante
Gba;2;Presencial;Femenino;30 a 49;Nivel Primario, ya sea completo o incompleto;Muy probable;Sergio Massa – Agustín Rossi de Unión por la Patria;;10 Seguro votará;Muy importante;1.03463732782369;1.22650294224848;1.268985726735861;0.960567043353033;1.218945867587866;0.978716238768085;1.1930021147874963;1.00796058633095;1.202499111115268;0.978831577726991;1.177044102148262;Probable;Importante
Gba;2;Presencial;Femenino;Más de 50;Nivel Primario, ya sea completo o incompleto;Algo probable;Sergio Massa – Agustín Rossi de Unión por la Patria;;5;Nada importante;0.941521349862259;1.22650294224848;1.1547787057958212;0.960567043353033;1.109242367153334;0.978716238768085;1.0856335174625182;0.968864316292147;1.0518315756401613;0.978831577726991;1.029565960686926;Probable;No importante
Gba;2;Presencial;Femenino;18 a 29;Nivel Secundario, ya sea completo o incompleto;Muy probable;Sergio Massa – Agustín Rossi de Unión por la Patria;;10 Seguro votará;Algo importante;1.03070018050542;0.979268073305836;1.0093317799195198;0.960567043353033;0.9695308435995473;1.00269534323067;0.9721440619957692;1.02833431789509;0.9996891008881815;0.978831577726991;0.9785272598588558;Probable;Importante
Gba;2;Presencial;Femenino;Más de 50;Nivel Primario, ya sea completo o incompleto;Algo probable;Sergio Massa – Agustín Rossi de Unión por la Patria;;9;Muy importante;0.941521349862259;1.22650294224848;1.1547787057958212;0.960567043353033;1.109242367153334;0.978716238768085;1.0856335174625182;0.968864316292147;1.0518315756401613;0.978831577726991;1.029565960686926;Probable;Importante
Gba;2;Presencial;Femenino;18 a 29;Nivel Secundario, ya sea completo o incompleto;Muy probable;Sergio Massa – Agustín Rossi de Unión por la Patria;;10 Seguro votará;Muy importante;1.03070018050542;0.979268073305836;1.0093317799195198;0.960567043353033;0.9695308435995473;1.00269534323067;0.9721440619957692;1.02833431789509;0.9996891008881815;0.978831577726991;0.9785272598588558;Probable;Importante
Gba;2;Presencial;Masculino;18 a 29;Nivel Secundario, ya sea completo o incompleto;Muy probable;Sergio Massa – Agustín Rossi de Unión por la Patria;;10 Seguro votará;Muy importante;1.03070018050542;0.979268073305836;1.0093317799195198;0.960567043353033;0.9695308435995473;1.00269534323067;0.9721440619957692;1.02833431789509;0.9996891008881815;1.02399045775466;1.0236721000308333;Probable;Importante
Gba;2;Presencial;Femenino;Más de 50;Nivel Primario, ya sea completo o incompleto;Muy probable;Sergio Massa – Agustín Rossi de Unión por la Patria;;10 Seguro votará;Muy importante;0.941521349862259;1.22650294224848;1.1547787057958212;0.960567043353033;1.109242367153334;0.978716238768085;1.0856335174625182;0.968864316292147;1.0518315756401613;0.978831577726991;1.029565960686926;Probable;Importante
Gba;2;Presencial;Femenino;Más de 50;Nivel Primario, ya sea completo o incompleto;Muy probable;Sergio Massa – Agustín Rossi de Unión por la Patria;;10 Seguro votará;Muy importante;0.941521349862259;1.22650294224848;1.1547787057958212;0.960567043353033;1.109242367153334;0.978716238768085;1.0856335174625182;0.968864316292147;1.0518315756401613;0.978831577726991;1.029565960686926;Probable;Importante
Gba;2;Presencial;Femenino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy probable;Sergio Massa – Agustín Rossi de Unión por la Patria;;10 Seguro votará;Muy importante;0.941521349862259;0.840537014502872;0.7913835445039372;0.960567043353033;0.7601769515023904;1.02565145013214;0.7796765926654562;0.968864316292147;0.755400828881808;0.978831577726991;0.7394101851506569;Probable;Importante
Gba;2;Presencial;Masculino;Más de 50;Nivel Primario, ya sea completo o incompleto;Nada probable;Sergio Massa – Agustín Rossi de Unión por la Patria;;3;Poco importante;0.941521349862259;1.22650294224848;1.1547787057958212;0.960567043353033;1.109242367153334;0.978716238768085;1.0856335174625182;0.968864316292147;1.0518315756401613;1.02399045775466;1.077065496620574;No probable;No importante
Gba;2;Presencial;Masculino;Más de 50;Nivel Primario, ya sea completo o incompleto;Algo probable;Sergio Massa – Agustín Rossi de Unión por la Patria;;10 Seguro votará;Muy importante;0.941521349862259;1.22650294224848;1.1547787057958212;0.960567043353033;1.109242367153334;0.978716238768085;1.0856335174625182;0.968864316292147;1.0518315756401613;1.02399045775466;1.077065496620574;Probable;Importante
Gba;2;Presencial;Femenino;18 a 29;Nivel Secundario, ya sea completo o incompleto;Muy probable;Sergio Massa – Agustín Rossi de Unión por la Patria;;10 Seguro votará;Algo importante;1.03070018050542;0.979268073305836;1.0093317799195198;0.960567043353033;0.9695308435995473;1.00269534323067;0.9721440619957692;1.02833431789509;0.9996891008881815;0.978831577726991;0.9785272598588558;Probable;Importante
Gba;2;Presencial;Femenino;30 a 49;Nivel Secundario, ya sea completo o incompleto;Muy probable;Sergio Massa – Agustín Rossi de Unión por la Patria;;10 Seguro votará;Algo importante;1.03463732782369;0.979268073305836;1.0131873025882034;0.960567043353033;0.9732343316099854;1.00269534323067;0.975857532177546;1.00796058633095;0.9836259303091531;0.978831577726991;0.9628041212576877;Probable;Importante
Gba;2;Presencial;Femenino;18 a 29;Nivel Secundario, ya sea completo o incompleto;Muy probable;Sergio Massa – Agustín Rossi de Unión por la Patria;;10 Seguro votará;Muy importante;1.03070018050542;0.979268073305836;1.0093317799195198;0.960567043353033;0.9695308435995473;1.00269534323067;0.9721440619957692;1.02833431789509;0.9996891008881815;0.978831577726991;0.9785272598588558;Probable;Importante
Gba;2;Presencial;Masculino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy probable;Sergio Massa – Agustín Rossi de Unión por la Patria;;10 Seguro votará;Muy importante;0.941521349862259;0.840537014502872;0.7913835445039372;0.960567043353033;0.7601769515023904;1.02565145013214;0.7796765926654562;0.968864316292147;0.755400828881808;1.02399045775466;0.7735232405549322;Probable;Importante
Gba;2;Presencial;Masculino;18 a 29;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy probable;Sergio Massa – Agustín Rossi de Unión por la Patria;;10 Seguro votará;Poco importante;1.03070018050542;0.840537014502872;0.8663416525695969;0.960567043353033;0.8321792397423583;1.02565145013214;0.8535258440116117;1.02833431789509;0.8777099166075117;1.02399045775466;0.8987665792827303;Probable;No importante
Gba;2;Presencial;Femenino;30 a 49;Nivel Primario, ya sea completo o incompleto;Algo probable;Sergio Massa – Agustín Rossi de Unión por la Patria;;9;Algo importante;1.03463732782369;1.22650294224848;1.268985726735861;0.960567043353033;1.218945867587866;0.978716238768085;1.1930021147874963;1.00796058633095;1.202499111115268;0.978831577726991;1.177044102148262;Probable;Importante
Gba;2;Presencial;Masculino;30 a 49;Nivel Secundario, ya sea completo o incompleto;Algo probable;Sergio Massa – Agustín Rossi de Unión por la Patria;;10 Seguro votará;Muy importante;1.03463732782369;0.979268073305836;1.0131873025882034;0.960567043353033;0.9732343316099854;1.00269534323067;0.975857532177546;1.00796058633095;0.9836259303091531;1.02399045775466;1.007223566636623;Probable;Importante
Gba;2;Presencial;Masculino;30 a 49;Nivel Secundario, ya sea completo o incompleto;Muy probable;Sergio Massa – Agustín Rossi de Unión por la Patria;;10 Seguro votará;Muy importante;1.03463732782369;0.979268073305836;1.0131873025882034;0.960567043353033;0.9732343316099854;1.00269534323067;0.975857532177546;1.00796058633095;0.9836259303091531;1.02399045775466;1.007223566636623;Probable;Importante
Gba;2;Presencial;Femenino;30 a 49;Nivel Primario, ya sea completo o incompleto;Muy probable;Sergio Massa – Agustín Rossi de Unión por la Patria;;8;Nada importante;1.03463732782369;1.22650294224848;1.268985726735861;0.960567043353033;1.218945867587866;0.978716238768085;1.1930021147874963;1.00796058633095;1.202499111115268;0.978831577726991;1.177044102148262;Probable;No importante
Gba;2;Presencial;Masculino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy probable;Sergio Massa – Agustín Rossi de Unión por la Patria;;10 Seguro votará;Muy importante;1.03463732782369;0.840537014502872;0.8696509706221537;0.960567043353033;0.8353580615996176;1.02565145013214;0.8567862072592214;1.00796058633095;0.8636067278292756;1.02399045775466;0.8843250485499039;Probable;Importante
Gba;2;Presencial;Femenino;18 a 29;Nivel Secundario, ya sea completo o incompleto;Muy probable;Sergio Massa – Agustín Rossi de Unión por la Patria;;9;Muy importante;1.03070018050542;0.979268073305836;1.0093317799195198;0.960567043353033;0.9695308435995473;1.00269534323067;0.9721440619957692;1.02833431789509;0.9996891008881815;0.978831577726991;0.9785272598588558;Probable;Importante
Gba;2;Presencial;Femenino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy probable;Sergio Massa – Agustín Rossi de Unión por la Patria;;10 Seguro votará;Muy importante;0.941521349862259;0.840537014502872;0.7913835445039372;0.960567043353033;0.7601769515023904;1.02565145013214;0.7796765926654562;0.968864316292147;0.755400828881808;0.978831577726991;0.7394101851506569;Probable;Importante
Gba;2;Presencial;Masculino;Más de 50;Nivel Primario, ya sea completo o incompleto;Algo probable;Sergio Massa – Agustín Rossi de Unión por la Patria;;7;Muy importante;0.941521349862259;1.22650294224848;1.1547787057958212;0.960567043353033;1.109242367153334;0.978716238768085;1.0856335174625182;0.968864316292147;1.0518315756401613;1.02399045775466;1.077065496620574;Probable;Importante
Gba;2;Presencial;Femenino;18 a 29;Nivel Secundario, ya sea completo o incompleto;Muy probable;Sergio Massa – Agustín Rossi de Unión por la Patria;;10 Seguro votará;Algo importante;1.03070018050542;0.979268073305836;1.0093317799195198;0.960567043353033;0.9695308435995473;1.00269534323067;0.9721440619957692;1.02833431789509;0.9996891008881815;0.978831577726991;0.9785272598588558;Probable;Importante
Gba;2;Presencial;Masculino;Más de 50;Nivel Primario, ya sea completo o incompleto;Muy probable;Sergio Massa – Agustín Rossi de Unión por la Patria;;10 Seguro votará;Muy importante;0.941521349862259;1.22650294224848;1.1547787057958212;0.960567043353033;1.109242367153334;0.978716238768085;1.0856335174625182;0.968864316292147;1.0518315756401613;1.02399045775466;1.077065496620574;Probable;Importante
Gba;2;Presencial;Masculino;30 a 49;Nivel Secundario, ya sea completo o incompleto;Poco probable;Sergio Massa – Agustín Rossi de Unión por la Patria;;8;Algo importante;1.03463732782369;0.979268073305836;1.0131873025882034;0.960567043353033;0.9732343316099854;1.00269534323067;0.975857532177546;1.00796058633095;0.9836259303091531;1.02399045775466;1.007223566636623;No probable;Importante
Gba;2;Presencial;Masculino;30 a 49;Nivel Primario, ya sea completo o incompleto;Algo probable;Sergio Massa – Agustín Rossi de Unión por la Patria;;8;Poco importante;1.03463732782369;1.22650294224848;1.268985726735861;0.960567043353033;1.218945867587866;0.978716238768085;1.1930021147874963;1.00796058633095;1.202499111115268;1.02399045775466;1.231347615240495;Probable;No importante
Gba;2;Presencial;Femenino;Más de 50;Nivel Secundario, ya sea completo o incompleto;Muy probable;Sergio Massa – Agustín Rossi de Unión por la Patria;;9;Algo importante;0.941521349862259;0.979268073305836;0.9220017982559243;0.960567043353033;0.8856445413168729;1.00269534323067;0.8880316573360911;0.968864316292147;0.860382184530714;0.978831577726991;0.8421692511323939;Probable;Importante
Gba;2;Presencial;Masculino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy probable;Sergio Massa – Agustín Rossi de Unión por la Patria;;8;Algo importante;0.941521349862259;0.840537014502872;0.7913835445039372;0.960567043353033;0.7601769515023904;1.02565145013214;0.7796765926654562;0.968864316292147;0.755400828881808;1.02399045775466;0.7735232405549322;Probable;Importante
Gba;2;Presencial;Masculino;30 a 49;Nivel Primario, ya sea completo o incompleto;Muy probable;Sergio Massa – Agustín Rossi de Unión por la Patria;;10 Seguro votará;Algo importante;1.03463732782369;1.22650294224848;1.268985726735861;0.960567043353033;1.218945867587866;0.978716238768085;1.1930021147874963;1.00796058633095;1.202499111115268;1.02399045775466;1.231347615240495;Probable;Importante
Gba;2;Presencial;Femenino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;Algo probable;Sergio Massa – Agustín Rossi de Unión por la Patria;;10 Seguro votará;Algo importante;1.03463732782369;0.840537014502872;0.8696509706221537;0.960567043353033;0.8353580615996176;1.02565145013214;0.8567862072592214;1.00796058633095;0.8636067278292756;0.978831577726991;0.845325535936774;Probable;Importante
Gba;2;Presencial;Masculino;30 a 49;Nivel Secundario, ya sea completo o incompleto;Muy probable;Sergio Massa – Agustín Rossi de Unión por la Patria;;9;Algo importante;1.03463732782369;0.979268073305836;1.0131873025882034;0.960567043353033;0.9732343316099854;1.00269534323067;0.975857532177546;1.00796058633095;0.9836259303091531;1.02399045775466;1.007223566636623;Probable;Importante
Gba;2;Presencial;Femenino;18 a 29;Nivel Secundario, ya sea completo o incompleto;Algo probable;Sergio Massa – Agustín Rossi de Unión por la Patria;;10 Seguro votará;No sabe/ no contesta;1.03070018050542;0.979268073305836;1.0093317799195198;0.960567043353033;0.9695308435995473;1.00269534323067;0.9721440619957692;1.02833431789509;0.9996891008881815;0.978831577726991;0.9785272598588558;Probable;Ns/Nc
Gba;2;Presencial;Masculino;Más de 50;Nivel Primario, ya sea completo o incompleto;Muy probable;Sergio Massa – Agustín Rossi de Unión por la Patria;;10 Seguro votará;Algo importante;0.941521349862259;1.22650294224848;1.1547787057958212;0.960567043353033;1.109242367153334;0.978716238768085;1.0856335174625182;0.968864316292147;1.0518315756401613;1.02399045775466;1.077065496620574;Probable;Importante
Gregores;9;CATI;Femenino;18 a 29;Nivel Universitario o Terciario, ya sea completo o incompleto;;Sergio Massa – Agustín Rossi de Unión por la Patria;;;;1.03070018050542;0.840537014502872;0.8663416525695969;1.41205764831843;1.2233243565677274;1.02565145013214;1.2547044002956569;1.02833431789509;1.2902555936380025;0.978831577726991;1.2629429183917613;;
Gregores;9;CATI;Femenino;30 a 49;Nivel Secundario, ya sea completo o incompleto;;Sergio Massa – Agustín Rossi de Unión por la Patria;;;;1.03463732782369;0.979268073305836;1.0131873025882034;1.41205764831843;1.430678879798792;1.00269534323067;1.4345350504327201;1.00796058633095;1.4459547905464634;0.978831577726991;1.4153462089524955;;
C Piedrabuena;9;CATI;Femenino;18 a 29;Nivel Universitario o Terciario, ya sea completo o incompleto;;Sergio Massa – Agustín Rossi de Unión por la Patria;;;;1.03070018050542;0.840537014502872;0.8663416525695969;1.41205764831843;1.2233243565677274;1.02565145013214;1.2547044002956569;1.02833431789509;1.2902555936380025;0.978831577726991;1.2629429183917613;;
C Piedrabuena;9;CATI;Masculino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;;Sergio Massa – Agustín Rossi de Unión por la Patria;;;;0.941521349862259;0.840537014502872;0.7913835445039372;1.41205764831843;1.1174791867701332;1.02565145013214;1.1461441484032717;0.968864316292147;1.1104581667149809;1.02399045775466;1.1370985664518738;;
C Piedrabuena;9;CATI;Masculino;30 a 49;Nivel Secundario, ya sea completo o incompleto;;Sergio Massa – Agustín Rossi de Unión por la Patria;;;;1.03463732782369;0.979268073305836;1.0131873025882034;1.41205764831843;1.430678879798792;1.00269534323067;1.4345350504327201;1.00796058633095;1.4459547905464634;1.02399045775466;1.4806439078642164;;
C Piedrabuena;9;CATI;Masculino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;;Sergio Massa – Agustín Rossi de Unión por la Patria;;;;0.941521349862259;0.840537014502872;0.7913835445039372;1.41205764831843;1.1174791867701332;1.02565145013214;1.1461441484032717;0.968864316292147;1.1104581667149809;1.02399045775466;1.1370985664518738;;
Gba;2;Presencial;Masculino;Más de 50;Nivel Primario, ya sea completo o incompleto;;Sergio Massa – Agustín Rossi de Unión por la Patria;;;;0.941521349862259;1.22650294224848;1.1547787057958212;0.960567043353033;1.109242367153334;0.978716238768085;1.0856335174625182;0.968864316292147;1.0518315756401613;1.02399045775466;1.077065496620574;;
Gba;2;Presencial;Masculino;Más de 50;Nivel Secundario, ya sea completo o incompleto;;Sergio Massa – Agustín Rossi de Unión por la Patria;;;;0.941521349862259;0.979268073305836;0.9220017982559243;0.960567043353033;0.8856445413168729;1.00269534323067;0.8880316573360911;0.968864316292147;0.860382184530714;1.02399045775466;0.8810231469815601;;
Gba;2;Presencial;Femenino;Más de 50;Nivel Primario, ya sea completo o incompleto;;Sergio Massa – Agustín Rossi de Unión por la Patria;;;;0.941521349862259;1.22650294224848;1.1547787057958212;0.960567043353033;1.109242367153334;0.978716238768085;1.0856335174625182;0.968864316292147;1.0518315756401613;0.978831577726991;1.029565960686926;;
Gba;2;Presencial;Femenino;30 a 49;Nivel Secundario, ya sea completo o incompleto;;Sergio Massa – Agustín Rossi de Unión por la Patria;;;;1.03463732782369;0.979268073305836;1.0131873025882034;0.960567043353033;0.9732343316099854;1.00269534323067;0.975857532177546;1.00796058633095;0.9836259303091531;0.978831577726991;0.9628041212576877;;
Gba;2;Presencial;Femenino;30 a 49;Nivel Secundario, ya sea completo o incompleto;;Sergio Massa – Agustín Rossi de Unión por la Patria;;;;1.03463732782369;0.979268073305836;1.0131873025882034;0.960567043353033;0.9732343316099854;1.00269534323067;0.975857532177546;1.00796058633095;0.9836259303091531;0.978831577726991;0.9628041212576877;;
Gba;2;Presencial;Femenino;18 a 29;Nivel Universitario o Terciario, ya sea completo o incompleto;;Sergio Massa – Agustín Rossi de Unión por la Patria;;;;1.03070018050542;0.840537014502872;0.8663416525695969;0.960567043353033;0.8321792397423583;1.02565145013214;0.8535258440116117;1.02833431789509;0.8777099166075117;0.978831577726991;0.8591301824595564;;
Gba;2;Presencial;Femenino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;;Sergio Massa – Agustín Rossi de Unión por la Patria;;;;1.03463732782369;0.840537014502872;0.8696509706221537;0.960567043353033;0.8353580615996176;1.02565145013214;0.8567862072592214;1.00796058633095;0.8636067278292756;0.978831577726991;0.845325535936774;;
Gba;2;Presencial;Femenino;Más de 50;Nivel Primario, ya sea completo o incompleto;;Sergio Massa – Agustín Rossi de Unión por la Patria;;;;0.941521349862259;1.22650294224848;1.1547787057958212;0.960567043353033;1.109242367153334;0.978716238768085;1.0856335174625182;0.968864316292147;1.0518315756401613;0.978831577726991;1.029565960686926;;
Gba;2;Presencial;Masculino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;;Sergio Massa – Agustín Rossi de Unión por la Patria;;;;0.941521349862259;0.840537014502872;0.7913835445039372;0.960567043353033;0.7601769515023904;1.02565145013214;0.7796765926654562;0.968864316292147;0.755400828881808;1.02399045775466;0.7735232405549322;;
Gba;2;Presencial;Masculino;Más de 50;Nivel Secundario, ya sea completo o incompleto;;Sergio Massa – Agustín Rossi de Unión por la Patria;;;;0.941521349862259;0.979268073305836;0.9220017982559243;0.960567043353033;0.8856445413168729;1.00269534323067;0.8880316573360911;0.968864316292147;0.860382184530714;1.02399045775466;0.8810231469815601;;
Gba;2;Presencial;Femenino;Más de 50;Nivel Primario, ya sea completo o incompleto;;Sergio Massa – Agustín Rossi de Unión por la Patria;;;;0.941521349862259;1.22650294224848;1.1547787057958212;0.960567043353033;1.109242367153334;0.978716238768085;1.0856335174625182;0.968864316292147;1.0518315756401613;0.978831577726991;1.029565960686926;;
Caba;1;CATI;Femenino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;;Sergio Massa – Agustín Rossi de Unión por la Patria;;;;1.03463732782369;0.840537014502872;0.8696509706221537;0.97431465655499;0.8473136867644374;1.02565145013214;0.8690485115467551;1.00796058633095;0.8759666472487067;0.978831577726991;0.8574238153626741;;
Caba;1;CATI;Masculino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;;Sergio Massa – Agustín Rossi de Unión por la Patria;;;;1.03463732782369;0.840537014502872;0.8696509706221537;0.97431465655499;0.8473136867644374;1.02565145013214;0.8690485115467551;1.00796058633095;0.8759666472487067;1.02399045775466;0.8969814880940178;;
Caba;1;CATI;Masculino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;;Sergio Massa – Agustín Rossi de Unión por la Patria;;;;1.03463732782369;0.840537014502872;0.8696509706221537;0.97431465655499;0.8473136867644374;1.02565145013214;0.8690485115467551;1.00796058633095;0.8759666472487067;1.02399045775466;0.8969814880940178;;
Caba;1;CATI;Masculino;18 a 29;Nivel Universitario o Terciario, ya sea completo o incompleto;;Sergio Massa – Agustín Rossi de Unión por la Patria;;;;1.03070018050542;0.840537014502872;0.8663416525695969;0.97431465655499;0.8440893696826294;1.02565145013214;0.8657414860561129;1.02833431789509;0.8902716805369946;1.02399045775466;0.9116297056790874;;
Caba;1;CATI;Masculino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;;Sergio Massa – Agustín Rossi de Unión por la Patria;;;;1.03463732782369;0.840537014502872;0.8696509706221537;0.97431465655499;0.8473136867644374;1.02565145013214;0.8690485115467551;1.00796058633095;0.8759666472487067;1.02399045775466;0.8969814880940178;;
Caba;1;CATI;Femenino;Más de 50;Nivel Secundario, ya sea completo o incompleto;;Sergio Massa – Agustín Rossi de Unión por la Patria;;;;0.941521349862259;0.979268073305836;0.9220017982559243;0.97431465655499;0.8983198654108041;1.00269534323067;0.9007411457790155;0.968864316292147;0.872695954361391;0.978831577726991;0.8542223578835225;;
Caba;1;CATI;Femenino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;;Sergio Massa – Agustín Rossi de Unión por la Patria;;;;0.941521349862259;0.840537014502872;0.7913835445039372;0.97431465655499;0.7710565863666243;1.02565145013214;0.7908353059408659;0.968864316292147;0.766212107990088;0.978831577726991;0.7499926065374615;;
Caba;1;CATI;Femenino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;;Sergio Massa – Agustín Rossi de Unión por la Patria;;;;0.941521349862259;0.840537014502872;0.7913835445039372;0.97431465655499;0.7710565863666243;1.02565145013214;0.7908353059408659;0.968864316292147;0.766212107990088;0.978831577726991;0.7499926065374615;;
Caba;1;CATI;Femenino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;;Sergio Massa – Agustín Rossi de Unión por la Patria;;;;0.941521349862259;0.840537014502872;0.7913835445039372;0.97431465655499;0.7710565863666243;1.02565145013214;0.7908353059408659;0.968864316292147;0.766212107990088;0.978831577726991;0.7499926065374615;;
Caba;1;CATI;Femenino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;;Sergio Massa – Agustín Rossi de Unión por la Patria;;;;1.03463732782369;0.840537014502872;0.8696509706221537;0.97431465655499;0.8473136867644374;1.02565145013214;0.8690485115467551;1.00796058633095;0.8759666472487067;0.978831577726991;0.8574238153626741;;
Caba;1;CATI;Femenino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;;Sergio Massa – Agustín Rossi de Unión por la Patria;;;;0.941521349862259;0.840537014502872;0.7913835445039372;0.97431465655499;0.7710565863666243;1.02565145013214;0.7908353059408659;0.968864316292147;0.766212107990088;0.978831577726991;0.7499926065374615;;
Caba;1;CATI;Masculino;30 a 49;Nivel Secundario, ya sea completo o incompleto;;Sergio Massa – Agustín Rossi de Unión por la Patria;;;;1.03463732782369;0.979268073305836;1.0131873025882034;0.97431465655499;0.9871632387471022;1.00269534323067;0.9898239825002255;1.00796058633095;0.9977035617653632;1.02399045775466;1.021638926915569;;
Caba;1;CATI;Masculino;30 a 49;Nivel Secundario, ya sea completo o incompleto;;Sergio Massa – Agustín Rossi de Unión por la Patria;;;;1.03463732782369;0.979268073305836;1.0131873025882034;0.97431465655499;0.9871632387471022;1.00269534323067;0.9898239825002255;1.00796058633095;0.9977035617653632;1.02399045775466;1.021638926915569;;
Caba;1;CATI;Femenino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;;Sergio Massa – Agustín Rossi de Unión por la Patria;;;;0.941521349862259;0.840537014502872;0.7913835445039372;0.97431465655499;0.7710565863666243;1.02565145013214;0.7908353059408659;0.968864316292147;0.766212107990088;0.978831577726991;0.7499926065374615;;
Caba;1;CATI;Masculino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;;Sergio Massa – Agustín Rossi de Unión por la Patria;;;;0.941521349862259;0.840537014502872;0.7913835445039372;0.97431465655499;0.7710565863666243;1.02565145013214;0.7908353059408659;0.968864316292147;0.766212107990088;1.02399045775466;0.7845938871979331;;
Caba;1;CATI;Femenino;Más de 50;Nivel Secundario, ya sea completo o incompleto;;Sergio Massa – Agustín Rossi de Unión por la Patria;;;;0.941521349862259;0.979268073305836;0.9220017982559243;0.97431465655499;0.8983198654108041;1.00269534323067;0.9007411457790155;0.968864316292147;0.872695954361391;0.978831577726991;0.8542223578835225;;
Coronel Dorrego;8;CATI;Femenino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy probable;Sergio Massa – Agustín Rossi de Unión por la Patria;;10 Seguro votará;Muy importante;0.941521349862259;0.840537014502872;0.7913835445039372;1.413622962935;1.118717950999658;1.02565145013214;1.1474146887316559;0.968864316292147;1.1116891479015625;0.978831577726991;1.0881564425824606;Probable;Importante
Coronel Dorrego;8;CATI;Femenino;Más de 50;Nivel Secundario, ya sea completo o incompleto;Muy probable;Sergio Massa – Agustín Rossi de Unión por la Patria;;10 Seguro votará;Muy importante;0.941521349862259;0.979268073305836;0.9220017982559243;1.413622962935;1.3033629138819378;1.00269534323067;1.3068759242889758;0.968864316292147;1.2661854488649062;0.978831577726991;1.2393823006073945;Probable;Importante
Coronel Dorrego;8;CATI;Femenino;Más de 50;Nivel Secundario, ya sea completo o incompleto;Muy probable;Sergio Massa – Agustín Rossi de Unión por la Patria;;10 Seguro votará;Algo importante;0.941521349862259;0.979268073305836;0.9220017982559243;1.413622962935;1.3033629138819378;1.00269534323067;1.3068759242889758;0.968864316292147;1.2661854488649062;0.978831577726991;1.2393823006073945;Probable;Importante
Cipoletti;7;CATI;Femenino;30 a 49;Nivel Primario, ya sea completo o incompleto;Muy probable;Sergio Massa – Agustín Rossi de Unión por la Patria;;10 Seguro votará;Nada importante;1.03463732782369;1.22650294224848;1.268985726735861;0.910392314400873;1.1552748527047343;0.978716238768085;1.130686258582531;1.00796058633095;1.139687184157196;0.978831577726991;1.11556180458382;Probable;No importante
Cipoletti;7;CATI;Masculino;Más de 50;Nivel Secundario, ya sea completo o incompleto;Muy probable;Sergio Massa – Agustín Rossi de Unión por la Patria;;9;Muy importante;0.941521349862259;0.979268073305836;0.9220017982559243;0.910392314400873;0.8393833509959777;1.00269534323067;0.8416457772290218;0.968864316292147;0.8154405605151689;1.02399045775466;0.8350033528336442;Probable;Importante
Cipoletti;7;CATI;Masculino;30 a 49;Nivel Secundario, ya sea completo o incompleto;Muy probable;Sergio Massa – Agustín Rossi de Unión por la Patria;;9;Muy importante;1.03463732782369;0.979268073305836;1.0131873025882034;0.910392314400873;0.9223979333248521;1.00269534323067;0.9248841123504232;1.00796058633095;0.9322467321729128;1.02399045775466;0.9546117580180268;Probable;Importante
